Script,Id,Group_ID
೧೮೬೨ ರಲ್ಲಿ ಮೊದಲ ಪದವಿ ಬ್ಯಾಚುಲರ್ ಆಫ್ ಆರ್ಟ್ಸ್ ಮತ್ತು ಮೆಡಿಸಿನ್ ನಲ್ಲಿ ಡಿಪ್ಲೊಮ ಕೋರ್ಸ್ ಗಳಿವೆ,24116284,30002
ರಾಜ್ಯದ ಪ್ರವಾಸಿ ತಾಣಗಳನ್ನು ಜನಪ್ರಿಯಗೊಳಿಸಲು ಚಿಕ್ಕ ಚಿಕ್ಕ ಪ್ರವಾಸಿ ಕೈಪಿಡಿಗಳನ್ನು ಸಿದ್ಧ ಪಡಿಸಿದರು,23405294,30002
ಆನಂತರ ಚಮಚದಿಂದ ನಿಧಾನವಾಗಿ ಅದರ ಮೇಲೆ ಚಹಾ ಕಷಾಯವನ್ನು ಹಾಕುವರು,23395116,30002
ಇಸ್ಲಾಮಿಕ್ ಶೈಲಿಯ ವಾಸ್ತುಶಿಲ್ಪ ಮತ್ತು ಶಿಲ್ಪಕಲೆಗಳಿಗೆ ಬಿಜಾಪುರ ಒಳ್ಳೆಯ ನಿದರ್ಶನ,24054928,30002
ಪ್ರಾಣಿ ಜಗತ್ತಿನಲ್ಲಿ ಮಾನವನು ಮಾತ್ರ ಶೈಶವಾವಸ್ಥೆಯನ್ನು ದಾಟಿದ ಮೇಲೆ ಸಹ ಹಾಲನ್ನು ಬಳಸುವನು,23576402,30002
ಯೋಗ ದರ್ಶನವು ಹಿಂದೂ ಧರ್ಮದ ಆರು ಪ್ರಮುಖ ಸಾಂಪ್ರದಾಯಿಕ ಪರಂಪರೆಗಳಲ್ಲಿ ಒಂದು,23431334,30002
ಕಲ್ಯಾಣ ಮಂಟಪದಲ್ಲಿ ಚಿಕ್ಕ ಪುಟ್ಟ ಶುಭಕಾರ್ಯಗಳು ನಡೆಯುತ್ತಿದ್ದವು,23513002,30002
ಮೊದಲು ಬೆಂಗಳೂರಿನ ವಿಮಾನ ಕಾರ್ಖಾನೆಯಲ್ಲಿ ಕೆಲಸಕ್ಕೆ ಸೇರಿದ್ದರು,23508440,30002
ಅವು ನಂತರದಲ್ಲಿ ಪತ್ರಿಕೆಗಳಲ್ಲಿ ಮತ್ತು ನಿಯತಕಾಲಿಕೆಗಳಲ್ಲಿ ಪ್ರಕಟಗೊಂಡವು,24230086,30002
ಪೂರ್ವ ಪಾಕಿಸ್ತಾನದಲ್ಲಿನ ಬಿಕ್ಕಟ್ಟು ಭಾರತದೊಂದಿಗೆ ಪಾಕಿಸ್ತಾನದ ವಿವಾದಗಳ ಸಂಬಂಧಗಳಲ್ಲಿ ಹೊಸ ಸಂಕಷ್ಟ ಗಳನ್ನು ಸೃಷ್ಟಿಸಿತು,23408144,30002
ದೊಡ್ಡದಾದ ಮಲ್ಲಿಕಾರ್ಜುನ ದೇವಾಲಯ ೮೨ ಅಡಿ ಉದ್ದ ೪೬,24021016,30002
ಇದು ಇಂದಿರಾ ಗಾಂಧಿ ಅಂತಾರಾಷ್ಟ್ರೀಯ ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ತನ್ನ ಮೂಲ ಕೇಂದ್ರ ಹೊಂದಿದೆ,23584424,30003
ಡ್ರೈವರ್ ಸೈಡ್‌ನ ಡೋರ್ ಅನ್ನು ಮುಚ್ಚು ಮತ್ತು ಅದನ್ನು ಲಾಕ್ ಮಾಡು,23608026,30003
ದೇಶದ ಬೆಳವಣಿಗೆಯಲ್ಲಿ ಅರ್ಥವ್ಯವಸ್ಥೆ ಪ್ರಮುಖ ಪಾತ್ರ ವಹಿಸುತ್ತದೆ,23374888,30003
ಮಾನವಿ ಬಯಲುಸೀಮೆ ಪ್ರದೇಶವಾದ್ದರಿಂದ ಇಲ್ಲಿಯ ಹವಾಮಾನದಲ್ಲಿ ವ್ಯತ್ಯಯ ಕಂಡುಬರುವುದಿಲ್ಲ,23400404,30003
ಬೆಟ್ಟದಲ್ಲಿ ಸ್ವಲ್ಪ ಮೇಲೆ ಏರಿದರೆ ಒಳಕಲ್ಲು ತೀರ್ಥ ಎನ್ನುವ ಮತ್ತೊಂದು ಸ್ಥಳವಿದೆ,24243210,30003
ಹತ್ತೊಂಬತ್ತನೇ ಶತಮಾನದಲ್ಲಿ ಬ್ರಿಟಿಷರು ಭಾರತದಲ್ಲಿ ಮಣಿಪುರಿ ಕುದುರೆಗಳ ಮೇಲೆ ಪೋಲೋ ಆಡುವುದನ್ನು ನೋಡುವಾಗ ಅದರ ಬಗ್ಗೆ ಕಲಿತರು,23451808,30003
ಆನೆಯನ್ನು ಹತ್ಯೆ ಮಾಡುವ ಯಾರನ್ನೇ ಆದರೂ ಅವರು ಕೊಲ್ಲಬೇಕು,23495548,30003
ಟೊರಾಂಟೊಗೆ ಹೋಲಿಸಿದರೆ ಓಸ್ಲೋದ ಎಷ್ಟು ಗಂಟೆ ಮುಂದೆ ಇದೆ?,23594920,30003
ಆದರೆ ಕುರಿಗಳನ್ನೂ ಬೇಟೆಯಾಡಿ ತಿನ್ನುವುದರಿಂದ ಅಲ್ಲಿನ ಜನರ ದ್ವೇಷವನ್ನು ಗಳಿಸಿದೆ,24165140,30003
ದೇವಸ್ಥಾನದಲ್ಲಿರುವ ಇತರ ದೇವತೆಗಳಲ್ಲಿ ರಂಗನಾಯಕಿ ಮತ್ತು ಹಲವಾರು ಆಳ್ವಾರರು ಸೇರಿವೆ,23487828,30003
೧೯೬೬ ರಲ್ಲಿ ಜಮೈಕಾ ಕಾಮನ್ವೆಲ್ತ್ ಕ್ರೀಡಾಕೂಟದಲ್ಲಿ ಅವರು ಚಿನ್ನದ ಪದಕವನ್ನು ಗೆದ್ದರು,24134480,30003
ಇದು ವಿಷ್ಣುವಿನ ಒಂದು ರೂಪವಾದ ವೈಕುಂಠ ವಿಷ್ಣುವಿಗೆ ಸಮರ್ಪಿತವಾಗಿದೆ,23561108,30003
ಆತನ ವರ್ಣನೆಯನ್ನು ಈ ಪದ್ಯದಲ್ಲಿ ೨೫ ಬಾರಿ ಕ್ಷ ಕಾರವನ್ನು ಬಳಸಿ ಬರೆದಿದ್ದಾನೆ,24022334,30003
ನೃತ್ಯದ ಮುಖ್ಯ ಗಮನವು ಕಣ್ಣುಗಳು ಮತ್ತು ಕಾಲು ಚಲನೆಗಳು ಆಗುತ್ತದೆ,23396546,30003
ಇದನ್ನು ಉತ್ತರಿಸಿ ಅಂಚೆ ಮೂಲಕ ಪ್ರಶ್ನಾವಳಿಯನ್ನು ಕಳುಹಿಸಿಕೊಡಬಹುದು,23432318,30003
ಎಲೆಕ್ಟ್ರಾನ್ ದೂಲ ನಮೂನೆಯನ್ನು ತಾಕಿದಾಗ ಕೆಲವು ಎಲೆಕ್ಟ್ರಾನುಗಳು ಪುಟಿದು ಎತ್ತೆತ್ತಲೋ ಹೋಗುತ್ತವೆ,24060408,30003
ಪರಂಪರಾನುಗತವಾಗಿ ಬಾಯಿಯಿಂದ ಬಾಯಿಗೆ ಸಾಗಿ ಬಂದ ಜನಪದ ಜ್ಞಾನವು ಕಾಲಕ್ಕೆ ತಕ್ಕಂತೆ ಬದಲಾವಣೆಗೊಂಡಿದೆ,23447934,30003
ಪಾರ್ವತಿಯು ಉಗ್ರವಾದ ತಪಸ್ಸನ್ನು ಆಚರಿಸಿ ಶಿವನನ್ನು ಒಲಿಸಿಕೊಂಡು ವಿವಾಹವಾದ ಸಂಕೇತವಾಗಿ ಶಿವ ಪಾರ್ವತಿ ದೇವಾಲಯ ಖ್ಯಾತಿ ಪಡೆದಿದೆ,23520776,30003
ಪ್ರಾದೇಶಿಕ ಮತ್ತು ರಾಷ್ಟ್ರೀಯ ರೈಲುಗಳ ಮೂಲಕ ವೆನಿಸ್ ಸೇವೆ ಸಲ್ಲಿಸುತ್ತದೆ,23345162,30003
ಅದರಿಂದ ಬಂದ ಜನರ ಮೆಚ್ಚುಗೆಗಳನ್ನು ಕಂಡ ನಂತರ ತಾವೆ ಸ್ವಂತವಾಗಿ ಬರೆಯಲು ಪ್ರಾರಂಭಿಸಿದರು,23519062,30003
ಋಗ್ವೇದದಲ್ಲಿ ಮತ್ತು ಶತಪಥ ಬ್ರಾಹ್ಮಣದಲ್ಲಿ ನಾಲ್ಕು ಬಾರಿ ಉಲ್ಲೇಖಿಸಲಾದ ಏಳು ಋಷಿಗಳಲ್ಲಿ ಭಾರದ್ವಾಜರು ಒಬ್ಬರು,23411328,30003
ಈ ಸಂಗ್ರಹಾಲಯದಲ್ಲಿ ವೆಂಕಟಪ್ಪನವರು ರಚಿಸಿದ ಅನೇಕ ಕಲಾಕೃತಿಗಳನ್ನು ಸುವ್ಯವಸ್ಥಿತವಾಗಿ ಪ್ರದರ್ಶಿಸಲಾಗಿದೆ,24005606,30003
೩೦ ರವರೆಗೆ ಪ್ರವಾಸಿಗರಿಗೆ ತೆರೆದಿರುತ್ತದೆ ಮತ್ತು ನೀಡುವ ವಿಹಂಗಮ ನೋಟವು ಭವ್ಯವಾಗಿದೆ,24028916,30003
ಒಂದು ಸರಪಳಿ ಕ್ರಿಯೆಯಲ್ಲಿ ಬಿಡುಗಡೆಯಾದ ನ್ಯೂಟ್ರಾನ್ ಗಳ ಸಂಖ್ಯೆಯನ್ನು ಸ್ಥಿರವಾಗಿರುವಂತೆ ಮಾಡಿದಾಗ ಅದು ನಿಯಂತ್ರಿತ ಸರಪಳಿ ಕ್ರಿಯೆಯಾಗುತ್ತದೆ,23397714,30003
ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ನೀಡುವ ಪ್ರಶಸ್ತಿಗಳು,23537778,30003
ಈ ನಗರದಲ್ಲಿ ತನ್ನದೇ ಆದ ಪ್ರತ್ಯೇಕತೆಯನ್ನು ಹೊಂದಿರುವ ಒಂದು ಮಾರುಕಟ್ಟೆಯಿದೆ,23431822,30003
ಒಂದು ಅಥವಾ ಎರಡು ವಾರಗಳ ಕಾಲ ಅವರು ಹೌರಾ ರೈಲು ನಿಲ್ದಾಣದಲ್ಲಿ ಮತ್ತು ಸುತ್ತಮುತ್ತ ವಾಸಿಸುತ್ತಿದ್ದರು,23523518,30003
ಹಲವುವೇಳೆ ರಸ್ತೆಗಳು ಪಾದಚಾರಿ ಸಂಚಾರಕ್ಕಾಗಿ ಗೊತ್ತುಪಡಿಸಿದ ಕಾಲುದಾರಿಯನ್ನು ಹೊಂದಿರುತ್ತವೆ,23521852,30003
ಮ್ಯಾನ್ ಡೀಸೆಲ್ ಭಾರತದಲ್ಲಿ ಈಗಾಗಲೆ ಸಾಕಷ್ಟು ಟರ್ಬೊ ಯಂತ್ರಗಳನ್ನು ಅಳವಡಿಸಿದೆ,23344990,30003
ನಿಸರ್ಗಧಾಮಕ್ಕೆ ತೆರಳಲು ಮಾರ್ಗ ತೋರಿಸಬಹುದೇ,23637086,30003
ಅವುಗಳನ್ನು ಪ್ರತ್ಯೇಕ ಕ್ಷೇತ್ರಗಳನ್ನಾಗಿ ರೂಪಿಸುವುದರ ಜೊತೆಗೆ ಮಾಹಿತಿ ರವಾನೆಯಾಗುತ್ತದೆ,23562750,30003
ದಯವಿಟ್ಟು ಮಧ್ಯದ ಸಾಲಿನ ರೈಟ್ ಸೈಡ್ ಸೀಟಿನ ಸೀಟ್ ಹೀಟರ್ ಅನ್ನು ನಿಲ್ಲಿಸು,23625296,30003
ಎರಡು ಅನನ್ಯ ದೇವಾಲಯಗಳು ಅದರ ಶ್ರೀಮಂತ ವಾಸ್ತುಶಿಲ್ಪದ ಮೌಲ್ಯವನ್ನು ಪ್ರವಾಸಿಗರನ್ನು ಸೆಳೆಯುತ್ತಿದೆ,23452258,30003
ರಶಿಯಾ ಪಾಲ್ಗೊಳ್ಳುವ ವರೆಗೂ ತುರ್ಕಮನ್ ಇತಿಹಾಸ ಸ್ವಲ್ಪವಷ್ಟೇ ದಾಖಲಾಗಿದ್ದು,23542746,30003
ಈ ಕಣಗಳು ಬೆಳಕನ್ನು ಎಲ್ಲ ದಿಕ್ಕುಗಳಿಗೆ ಹರಡುವ ಕೇಂದ್ರಗಳಾಗುತ್ತವೆ,23372366,30003
ತನ್ನ ಯುವಕರ ಪಡೆಯನ್ನು ಅಖಾಡಕ್ಕೆ ಇಳಿಸಿ ಚುನಾವಣೆಯ ಪಟ್ಟುಗಳನ್ನು ಪ್ರಾರಂಭಿಸಿದರು,24204454,30003
ಇವರ ದಿಟ್ಟ ಹೋರಾಟವನ್ನು ಕಂಡು ನ್ಯೂಯಾರ್ಕ್ ಟೈಮ್ಸ್ ಪತ್ರಿಕೆ ಭಾರತದ ಪ್ರಭಾವಿ ವ್ಯಕ್ತಿ ಎಂದು ಗುರುತಿಸಿದೆ,23408996,30003
ಈ ಎರಡರ ಮಧ್ಯದ ಸ್ಥಳದಲ್ಲಿ ಅನೇಕ ಪೂರಕ ಕಟ್ಟಡಗಳು ಇರುತ್ತಿದ್ದವು,23343748,30003
ಜಾತಿ ವ್ಯವಸ್ಥೆಯ ನೈತಿಕ ಮತ್ತು ನೈತಿಕ ಶಾಖೆಗಳು ಅಂಬೇಡ್ಕರ್ ಅವರ ವಿಮರ್ಶೆಗೆ ಕೇಂದ್ರವಾಗಿದೆ,23578014,30003
ಮಾಂಸಖಂಡಗಳ ಜೀವುಂಡಿಗೆ ಪರೀಕ್ಷೆಯಿಂದ ಹುಳುಗಳ ಇರುವಿಕೆಯನ್ನು ಪತ್ತೆಮಾಡಬಹುದು,23356494,30003
ಮೈಸೂರು ಮೃಗಾಲಯ ಹತ್ತಿರ ಸಮಾವೇಶ ಕೇಂದ್ರ ಎಲ್ಲಿದೆ?,23648318,30003
ಕಡತ ಬಹಿರಂಗಪಡಿಸುವ ಪ್ರಕ್ರಿಯೆ ಆರಂಭ ಆಗಿ ಒಂದು ವರ್ಷ ಆಗಿದೆ,23452424,30003
ದೀನ ದಲಿತರ ಸೇವೆಯೇ ರಾಮನ ಸೇವೆಯೆಂದು ಅವರು ಭಾವಿಸಿದ್ದರು,23397528,30003
ಇದು ಅವರಿಗೆ ಬಂದೂಕು ಬಳಕೆ ಗೊತ್ತಿದೆ ಎಂಬುದನ್ನು ತೋರಿಸುತ್ತದೆ ಎಂದು ಇನ್ನೊಬ್ಬ ಅಧಿಕಾರಿ ಹೇಳಿದ್ದಾರೆ,23551808,30003
ಮುಂದಿನ ಎಲ್ಲಾ ಸೀಟುಗಳನ್ನು ಮುಂದೆ ಒರಗಿಸಿ,23646264,30003
ದಯವಿಟ್ಟು ಡ್ರೈವರ್ ಬದಿಯ ಬಾಗಿಲುಗಳನ್ನು ತೆರೆ,23615218,30003
ನಂತರ ವಿದ್ಯಾರ್ಥಿಗಳು ಪ್ರತಿ ವಿಷಯವನ್ನು ನಿಗದಿಪಡಿಸಲಾಗಿದೆ ಒಂದು ಸದಸ್ಯ ಗುಂಪುಗಳಾಗಿ ವಿಭಜನೆಯಾಯಿತು,23540670,30003
ತರಬೇತಿ ಮತ್ತು ವಿಕಸನದ ಸೀಮಿತ ವೈಶಿಷ್ಟ್ಯತೆಯನ್ನು ಸಾಮಾನ್ಯವಾಗಿ ತರಬೇತುದಾರರು ಮತ್ತು ಪರಿಚಯಿಸುವ ವಿಶೇಷ ತಜ್ಞರು ನಿರ್ದೇಶಿಸುತ್ತಾರೆ,23349548,30003
ಆದ್ದರಿಂದ ಹಂತಹಂತವಾಗಿ ಯಂತ್ರಗಳನ್ನು ಬಳಸುವುದು ಸರಿಯಾದ ವಿಧಾನ,23553418,30003
ಇದರ ಕೆಳಗೆ ಗ್ರಾಮ ದೇವತೆ ಇದ್ದು ಅಮವಾಸ್ಯೆ ಯಂದು ದೇವಸ್ಥಾನದಲ್ಲಿ ಅನ್ನ ಸಂತರ್ಪಣೆ ಇರುತ್ತದೆ,23482992,30003
೧೯೫೨ರಲ್ಲಿ ಪ್ರಾರಂಭವಾದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾರ್ಯವು ಪೂರ್ಣಗೊಳ್ಳಲು ನಾಲ್ಕು ವರ್ಷಗಳಾದವು,24158254,30003
ದೇವಾಲಯದ ಗೋಪುರದ ಏಳು ಮಹಡಿಗಳಲ್ಲಿ ಐದು ಮಹಡಿಗಳು ಅವನ ಆಳ್ವಿಕೆಯಲ್ಲಿ ಮುಗಿದವು,23556526,30003
ಕಾಳಿದಾಸನ ವಿಕ್ರಮೋರ್ವಶೀಯ ನಾಟಕದ ನಾಲ್ಕನೆಯ ಅಂಕ ಅಭಿನಯದೊಂದಿಗೆ ಹಾಡಿದ ಗೀತಗಳ ಸಂಕಲನವಾಗಿದೆ,23513262,30003
ಚೆನ್ನು ಚೆನ್ನುಗಲೆ ಚೆನ್ನು ಚೆನ್ನು ಚೆನ್ನುಗಲೆ ಚೆನ್ನು ಚೆನ್ನು ಕಣೇ,23396552,30003
ಈ ವೆಚ್ಚವನ್ನು ಸರಿತೂಗಿಸಲು ಸರ್ಕಾರ ಪೆಟ್ರೋಲಿನ ಮೇಲೆ ತೆರಿಗೆ ವಿಧಿಸುತ್ತದೆ,23475370,30003
ಜಾನಪದದ ಮಾದರಿಯಲ್ಲಿ ಇದು ಒಂದು ರೀತಿ ಮೌಖಿಕ ಪರಂಪರೆಯಾಗಿ ಬೆಳೆದಿದೆ,23420000,30004
ಸಮಾಜಶಾಸ್ತ್ರಕ್ಕೆ ಸಿದ್ಧಾಂತಗಳ ರಚನೆ ಎಷ್ಟು ಮುಖ್ಯವೋ ಸಮಾಜದಲ್ಲಿ ಬದಲಾವಣೆ ಹಾಗೂ ಅಭಿವೃದ್ಧಿಗಳನ್ನು ತರುವುದೂ ಅಷ್ಟೇ ಮುಖ್ಯ,23421276,30004
ಅದರಲ್ಲಿ ಹಿಂದುಳಿದ ವರ್ಗಗಳು ಮತ್ತು ಅತಿ ಹಿಂದುಳಿದ ವರ್ಗಗಳು ಎಂಬ ಎರಡು ಗುಂಪುಗಳನ್ನು ಮಾಡಲಾಗಿತ್ತು,23452192,30004
ಇಲ್ಲಿ ಕೊಂಕಣಿ ಮತ್ತು ತುಳು ಭಾಷಿಕ ಕಥೋಲಿಕರು ಇದ್ದರು,23454060,30004
ಆ ನಂಬಿಕೆಯ ಬಲದಿಂದಲೇ ನೀರಿಗೆ ಧುಮುಕಿದ ನಾನು ಈಜುತ್ತಲೇ ಸಾಗಿದೆ,24193808,30004
ಹಿಮ್ಮೊಗ ಆಸ್ಮೋಸಿಸ್ ಎಂಬುದು ಸೈದ್ಧಾಂತಿಕವಾಗಿ ಬೃಹತ್ ಪ್ರಮಾಣದ ಜಲ ಶುದ್ಧೀಕರಣಕ್ಕೆ ಇರುವಂತಹ ಅತ್ಯುತ್ತಮ ವಿಧಾನವಾಗಿದೆ,23448220,30004
ಎಲ್ಲಾ ಶಾಲೆಗಳ ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞರು ಆಧುನಿಕ ಆರ್ಥಿಕತೆಯ ಗಮನಾರ್ಹ ಅಂಶಗಳನ್ನು ವಿವರಿಸಲು ವಿಫಲರಾಗಿದ್ದಾರೆ ಎಂದು ಡ್ರಕ್ಕರ್ ವಾದಿಸಿದರು,23559984,30004
ಬೇರೆ ಕೆಲಸಗಳಿಗೆ ಇನ್ನೂ ಅವರಿಗೆ ಬಹಳ ತರಭೇತಿಯ ಅಗತ್ಯವಿತ್ತು,23456968,30004
ಅನಂತರ ಅಲ್ಲಾವುದ್ದೀನನ ಮೂರನೆಯ ಮಗನಾದ ಮುಬಾರಕ್ ಖಾನನನ್ನು ಬಂಧನದಿಂದ ಬಿಡಿಸಿದರು,23496432,30004
ಇದು ಜೈನರ ಪ್ರಥಮ ತೀರ್ಥಂಕರರಾದ ಭಗವಾನ್ ಋಷಭ ದೇವರ ನೆಲೆ,23431558,30004
ಭಾರತದಲ್ಲಿ ಮೂರು ನಾಲ್ಕು ಜಾತಿಯ ನಾರಗಸೆ ಗಿಡಗಳು ಬೆಳೆಯುತ್ತವೆ,24049668,30004
ಹನ್ನೆರಡನೆಯ ಶತಮಾನದಲ್ಲಿ ಅಕ್ಕಮಹಾದೇವಿ ಅನೇಕ ವಚನಗಳನ್ನು ರಚಿಸಿದ್ದಾಳೆ,23491968,30004
ಹಿಂಬದಿಯ ಲೆಫ್ಟ್ ಸೈಡ್ ಸೀಟ್ ತಾಪಕವನ್ನು ಆಫ್ ಮಾಡು,23653972,30004
ಅವರಲ್ಲಿ ಅನೇಕರು ವಾರಗಟ್ಟಲೆ ತಯಾರಿ ನಡೆಸುತ್ತಾರೆ ಮತ್ತು ನಂತರ ಬರಿಗಾಲಿನಲ್ಲಿ ಬೆಟ್ಟವನ್ನು ಏರುತ್ತಾರೆ,23422684,30004
ಕಾಂತಾವರದ ವಾತಾವರಣವು ಈ ಮಕ್ಕಳಿಗೆ ಬಹಳ ಇಷ್ಟವಾಗಿತ್ತು,23484544,30004
ಮಳೆನೀರನ್ನು ರನ್ ಆಫ್ ಮತ್ತು ಸಂಯೋಜಿತ ಚರಂಡಿ ಉಕ್ಕಿ ಸನ್ನಿವೇಶಗಳನ್ನು ಉತ್ತರ ಅಮೆರಿಕಾದ ಅನೇಕ ನಗರಗಳಿಗೆ ಪ್ರಮುಖ ಸಮಸ್ಯೆಗಳಾಗಿವೆ,23448984,30004
ಸವದತ್ತಿಯಿಂದ ಕೋಟೆಯ ಮುಖ್ಯ ದ್ವಾರದವರೆಗೆ ರಸ್ತೆಯ ಮೂಲಕ ತಲುಪಬಹುದು,23375338,30004
ಆದರೂ ಸ್ಥಳೀಯ ಚಳವಳಿಯು ಹೋರಾಟವನ್ನು ಮುಂದುವರಿಸಿತು ಮತ್ತು ಮುಂದಿನ ಕೆಲವು ವರ್ಷಗಳಲ್ಲಿ ಗಮನಾರ್ಹ ಸಾಧನೆಗಳನ್ನು ಮಾಡಿತು,23455950,30004
ದಯವಿಟ್ಟು ಮುಂದಿನ ಬಲಬದಿಯ ಆಸನವನ್ನು ಮುಂದೆ ಒರಗಿಸಿ,23626716,30004
ಹಿಂಭಾಗದ ಬಲಬದಿಯ ಸೀಟ್ ಹೀಟರ್ ಅನ್ನು ಆರಂಭಿಸಿ,23654846,30004
ಇವರು ೩೧ ಜುಲೈ ೨೦೧೭ ರಂದು ನಿವೃತ್ತರಾದರು,23962156,30004
ಆಗ ಗಾಂಧೀಜಿಯವರ ನೇತೃತ್ವದಲ್ಲಿ ಸ್ವಾತಂತ್ರ್ಯ ಸಂಗ್ರಾಮ ನಡೆಯುತ್ತಿತ್ತು,23401830,30004
ಅಂತಹ ಒಂದು ಚಿಹ್ನೆಯೆಂದರೆ ರಕ್ತನಾಳಗಳಲ್ಲಿ ಶಿಲೀಂಧ್ರಗಳ ಆಕ್ರಮಣ,23345462,30004
ಅವರು ಹತ್ತು ಕ್ಕೂ ಹೆಚ್ಚು ಬೀದಿ ನಾಟಕಗಳನ್ನು ಬರೆದು ನಿರ್ದೇಶಿಸಿದ್ದಾರೆ,23468316,30004
ಹಲವು ಸಂದರ್ಭಗಳಲ್ಲಿ ಇವರ ಹಾಡಿನ ಸಾಹಿತ್ಯವನ್ನು ಅನೇಕ ರೀತಿಯಲ್ಲಿ ವ್ಯಾಖ್ಯಾನಿಸಲಾಗಿದೆ,23366794,30004
ಇದು ವಧುವಿನ ಕುಟುಂಬದ ಸಂಪತ್ತನ್ನು ಪ್ರದರ್ಶಿಸಲು ಉದ್ದೇಶಿಸಲಾಗಿತ್ತು,23544232,30004
ಹುಬ್ಬಳ್ಳಿಯ ಸುತ್ತಮುತ್ತ ನೈಟ್‌ಕ್ಲಬ್‌ಗಳನ್ನು ಹುಡುಕಿ.,23655182,30004
ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆಗಳು ಅನ್ವಯಿಕ ತಂತ್ರಾಂಶಗಳಿಗೆ ಮತ್ತು ಬಳಕೆದಾರರಿಗೆ ಅನೇಕ ವಿಧವಾದ ಸೇವೆಗಳನ್ನು ನೀಡುತ್ತವೆ,23337240,30004
ಹಿಂದೂ ಮುಸ್ಲಿಂ ಭಾವೈಕ್ಯತೆಯನ್ನು ಸದಾ ಮಾನ್ಯ ಮಾಡುತ್ತಿದ್ದರು,23468950,30004
ಆದ್ದರಿಂದ ಎಲ್ಲರೂ ಕಾಲಕ್ಕೆ ತಕ್ಕಂತೆ ನಡೆಯುವುದೇ ಸೂಕ್ತ,23350362,30004
ಅವರು ತಮ್ಮ ಪಾತ್ರಕ್ಕಾಗಿ ಬಾಸ್ ನುಡಿಸಲು ಕಲಿತರು,23583436,30004
ಚರ್ಚ್ ಅನ್ನು ೧೮೧೬ ರಲ್ಲಿ ಕಲ್ಕತ್ತಾದ ಬಿಷಪ್ ಪವಿತ್ರಗೊಳಿಸಿದರು,24050824,30004
ಬ್ರಿಟನ್ನೇ ಅಲ್ಲದೆ ವಿಶ್ವದ ಇತರ ರಾಷ್ಟ್ರಗಳಲ್ಲೂ ಈ ಕಾಲದಲ್ಲಿ ಅಂಚೆಯ ವ್ಯವಸ್ಥೆ ಬಹಳ ಸಮರ್ಪಕವಾಗಿ ಬೆಳೆದಿದೆ,23410604,30004
