Script,Id,Group_ID
ಹೀಗಾಗಿ ದಕ್ಷಿಣ ಭಾರತ ಶಾಸನ ಪ್ರಸಿದ್ಧಿ ಪಡೆದಿತ್ತು,23475344,30013
ಪರಿಸರ ಸಂರಕ್ಷಕರು ಇವುಗಳನ್ನು ಕಾಪಾಡುವ ಕಾರ್ಯಕ್ಕೆ ಕೈ ಹಾಕಿದ್ದಾರೆ,23520368,30013
ಆಹಾರದ ಬಗೆ ಆಹಾರವನ್ನು ತಿನ್ನುವ ರೀತಿ ಇದಕ್ಕೆ ಅನುಗುಣವಾಗಿ ಬಾಯಿಯ ಗಾತ್ರ ಮತ್ತು ಸ್ಥಾನಗಳಲ್ಲಿ ವೈವಿಧ್ಯ ಕಾಣಬರುತ್ತದೆ,23440966,30013
ಅವರ ಸತತ ಪ್ರಯತ್ನದ ಫಲವಾಗಿ ಇಂದು ಅನೇಕ ಹಳ್ಳಿಗಳಲ್ಲಿ ಪರಿವರ್ತನೆಯ ಹೊಸ ತಂಗಾಳಿ ಬೀಸುತ್ತಿದೆ,23527368,30013
ಪ್ರಸ್ತುತ ಕರ್ನಾಟಕ ಸರ್ಕಾರದ ಕನ್ನಡ ಅಭಿವೃದ್ಧಿ ಪ್ರಾಧಿಕಾರದ ಅಧ್ಯಕ್ಷರಾಗಿ ಕಾರ್ಯ ನಿರ್ವಹಿಸುತ್ತಿದ್ದಾರೆ,23464434,30013
ಇವರೆಲ್ಲರ ನಡುವೆ ಭಾರೀ ಹೊಸ ಅಲೆಯನ್ನು ತಂದ ಸಂಗೀತ ನಿರ್ದೇಶಕರು ಎಂದರೆ ಹಂಸಲೇಖ ಅವರು,23368128,30013
ಹಾಗಾಗಿ ಇದನ್ನು ಕನಿಷ್ಠ ತೆರಿಗೆ ಸಮೂಹಕ್ಕೆ ಸೇರಿಸಲಾಗಿದೆ,23491982,30013
ಮಡಿಕೆ ಎಂಬುವುದು ಮಣ್ಣಿನಿಂದ ಮಾಡಲ್ಪಟ್ಟ ಒಂದು ವಸ್ತು,23552936,30013
ಹಣಕಾಸು ಇಲಾಖೆಯನ್ನು ಜುಲೈ ೧೯೨೦ರ ಕಾಯಿದೆಯ ಪ್ರಕಾರ ಸ್ಥಾಪಿಸಲಾಗಿದೆ,24200582,30013
ವೈಯಕ್ತಿಕ ಮಟ್ಟದಲ್ಲಿ ಒಬ್ಬ ವ್ಯಕ್ತಿಯು ಸ್ಥೂಲಕಾಯತೆಯನ್ನು ಹೊಂದಿರಬಹುದು,23507094,30013
ಇದು ಭಾರತದ ಕೆಲವು ಪ್ರಮುಖ ವೈಜ್ಞಾನಿಕ ಮತ್ತು ಪರಮಾಣು ಸಂಸ್ಥೆಗಳಿಗೆ ನೆಲೆಯಾಗಿದೆ,23560004,30013
ಡ್ರೈವರ್ ಸೈಡ್‌ನ ಡೋರ್ ಮುಚ್ಚು ಮತ್ತು ಅದನ್ನು ಲಾಕ್ ಮಾಡಿ,23608102,30013
ಡಿಗ್ರಿ ಹಾಲಿನಿಂದ ತಯಾರಿಸಿದ ಕಾಫಿಯನ್ನು ಡಿಗ್ರಿ ಕಾಫಿ ಎಂದು ಕರೆಯಲಾಯಿತು ಎಂದು ಹೇಳಲಾಗುತ್ತದೆ,23346750,30013
ಈ ಕೆಲಸಗಳನ್ನು ಮಾಡುವಾಗ ಸ್ಥಳೀಯ ಪ್ರದೇಶದ ಎಚ್ಚರದ ಮಟ್ಟ ಹೆಚ್ಚಾಗುತ್ತದೆ,23579734,30013
ಮೇಗಿನ ನೆಲೆಯ ತೀರ್ಥಂಕರರು ಕೆಳಗಿನ ನೆಲೆಯಲ್ಲಿ ಪೂಜಿಸಲ್ಪಡುತ್ತಿದ್ದಾರೆ,23382986,30013
ಈ ವ್ಯತ್ಯಯದ ಸಮಯದಲ್ಲಿ ನಮ್ಮ ದೇಹದಲ್ಲಿ ಬಹಳಷ್ಟು ಬದಲಾವಣೆಗಳಾಗುತ್ತವೆ,23426936,30013
೧೧ ಮಕ್ಕಳಲ್ಲಿ ಐದು ಜನರು ಈ ವಿಶ್ವಾಸ ಸ್ವೀಕರಿಸಿದ್ದರು,24075178,30013
ಗೌರಿ ಅವರ ವಿರುದ್ಧ ಪ್ರಕರಣವನ್ನು ವಜಾ ಮಾಡಲು ಕೋರಿ ಹೈಕೋರ್ಟ್ ಗೆ ತೆರಳಿದರು,23447294,30013
ಸೋವಿಯತ್ ಒಕ್ಕೂಟದ ಇತರ ರಾಜ್ಯಗಳಂತೆ ಇಲ್ಲೂ ಕಾರ್ಮಿಕ ಸಂಘಗಳು ಪ್ರಮುಖ ಸಾಮಾಜಿಕ ಆರ್ಥಿಕ ಪಾತ್ರ ವಹಿಸುತ್ತವೆ,23365962,30013
ಈ ನಮೂನೆಯ ಕ್ಯಾಮರಗಳ ಮಸೂರವನ್ನು ಹಿಂದೆ ಮುಂದೆ ಚಲಿಸಿ ಚಿತ್ರ ಫಿಲ್ಮಿನ ಮೇಲೆ ಸ್ಫುಟವಾಗಿ ಮೂಡಿಬರುವಂತೆ ಮಾಡಬಹುದು,23427678,30013
ಅವರ ಹೆಂಗಸರ ಮುಖ ಮಕ್ಕಳ ಮುಖದಂತೆ ಕಾಣಿಸುತ್ತದೆ,23550746,30013
ಪುತ್ತೂರಿನ ಸಂತ ಫಿಲೋಮಿನ ಕಾಲೇಜಿನಿಂದ ವಿಜ್ಞಾನದಲ್ಲಿ ಪದವಿಯನ್ನು ಪಡೆದರು,23554464,30014
ಅವರು ಸೇವೆ ಸಲ್ಲಿಸಿದ ಕೆಲವು ಜೈಲು ಶಿಕ್ಷೆಗಳನ್ನು ಕೆಳಗೆ ವಿವರಿಸಲಾಗಿದೆ,23326880,30014
ಮುಂಭಾಗದ ಬಲಗಡೆಯ ಆಸನವನ್ನು ಮುಂದಕ್ಕೆ ಒರಗಿಸುವಿರಾ,23647510,30014
ಈ ರಾಗದ ಆರೋಹಣ ಮತ್ತು ಅವರೋಹಣದ ಸ್ವರಗಳು ಈ ಕೆಳಗಿನಂತಿವೆ,23356304,30014
ನನಗಾಗಿ ರೈಲು ನಿಲ್ದಾಣಗಳನ್ನು ಹುಡುಕಿ.,23632282,30014
ಬಂಟ್ವಾಳ ತಾಲೂಕಿನ ಒಂದು ಪುಟ್ಟ ಊರು ಕನ್ಯಾನ,23382668,30014
ಮೂಲ ಫ್ರೆಂಚ್ ಮೆಟ್ರಿಕ್ ವ್ಯವಸ್ಥೆಯು ಲೀಟರ್ ಅನ್ನು ಒಂದು ಮೂಲ ಘಟಕವಾಗಿ ಬಳಸಿತು,23367254,30014
ಅವರ ಸಹೋದರ ಜವಹರಲಾಲ್ ಹಲವಾರು ವಾದಿರಾಜ್ ಚಿತ್ರಗಳ ಸಹನಿರ್ಮಾಪಕರಾಗಿದ್ದರು,23441878,30014
ಅವನಿಗೆ ರಾಷ್ಟ್ರೀಯ ಸಭೆಯನ್ನು ರದ್ದು ಮಾಡುವ ಅಧಿಕಾರವಿರುತ್ತದೆ,23442480,30014
೧೯೮೩ ರಿಂದ ೨೦೦೫ ರ ವರೆಗೆ ಭಾರತವು ಕುಷ್ಠರೋಗವನ್ನು ಸಾರ್ವಜನಿಕ ಆರೋಗ್ಯ ಸಮಸ್ಯೆಯಾಗಿ ತೊಡೆದುಹಾಕಲು ಯಶಸ್ವಿ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಆಯೋಜಿಸಿತು,23992830,30014
ಕೆಲಸದ ಕಾರ್ಯಕ್ಷಮತೆಯು ಕೆಲಸದ ವಿವರಣೆಗಳು ಮತ್ತು ಸಂಭಾವನೆ ವ್ಯವಸ್ಥೆಗಳಲ್ಲಿ ಗುರುತಿಸಲ್ಪಟ್ಟ ನಡವಳಿಕೆಯ ಪಾತ್ರಗಳಿಗೆ ಸಂಬಂಧಿಸಿದೆ,23522644,30014
ಸೇವಕರು ಅವಳನ್ನು ನಿಜವಾದ ಜೀವಂತ ಹೆಬ್ಬಾವನ್ನು ಕಂಡು ಅವರನ್ನು ಮದುವೆಯಾಗುತ್ತಾರೆ,23551914,30014
ಪ್ರಾಥಮಿಕ ಶಿಕ್ಷಣವನ್ನು ನಿರ್ಮಲಾ ಬಾಲಕಿಯರ ಹೈಯರ್ ಸೆಕಂಡರಿ ಶಾಲೆಗೆ ಹೋದರು,23475532,30014
ಇಲ್ಲಿಂದ ನರಗಳು ಶರೀರದ ವಿವಿಧ ಭಾಗಗಳಿಗೆ ಹೊರಡುತ್ತವೆ,23485516,30014
ಬೆಳಕಿನ ವೇಗವೂ ಇಷ್ಟೆ ಎಂದು ಪ್ರಯೋಗಗಳಿಂದ ತಿಳಿಯಿತು,23538802,30014
ರಾಬರ್ಟ್ ಪ್ರಮಾಣೀಕೃತ ಸಾರ್ವಜನಿಕ ಅಕೌಂಟೆಂಟ್ ಆದರು ಮತ್ತು ಫ್ಲೋರಿಡಾದ ಒರ್ಲ್ಯಾಂಡೊ ನಗರ ವ್ಯವಸ್ಥಾಪಕರಾಗಿ ಸೇವೆ ಸಲ್ಲಿಸಿದರು,23366522,30014
ಇದರಿಂದಾಗಿ ಸಹಾ ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತದಲ್ಲಿ ಹೆಚ್ಚಿನ ಆಸಕ್ತಿಯನ್ನು ಹೊಂದಿದರು,23553114,30014
ಅವೆರಡು ದರ್ಶನಗಳನ್ನೂ ಒಂದೇ ಗ್ರಂಥದಲ್ಲಿ ವಿವರಿಸುವ ಸಂಪ್ರದಾಯ ರೂಢಿಗೆ ಬಂತು,23383336,30014
ಚಾಲಕನ ಬದಿಯ ಬಾಗಿಲನ್ನು ಹಾಕಿ,23593700,30014
ಪೀಠದಲ್ಲಿ ವಿಷ್ಣುವಿನ ಅವತಾರಗಳನ್ನು ಬಹು ಸುಂದರವಾಗಿ ಕೆತ್ತಿದ್ದಾರೆ,23438832,30014
ಅಗರ್ವಾಲ್ ಪಂಜಾಬಿನ ಲುಧಿಯಾನದಲ್ಲಿ ಪಂಜಾಬಿ ಹಿಂದೂ ಕುಟುಂಬದಲ್ಲಿ ಹುಟ್ಟಿ ಬೆಳೆದರು,23484580,30014
ಸಂಪೂರ್ಣ ಬೆಳವಣಿಗೆಯಾದ ಮುಳ್ಳುಗಳು ಕಾಂಡದ ಕೆಳಭಾಗಕ್ಕೆ ಸರಿದು ಹೊಸ ಮುಳ್ಳುಗಳು ಬೆಳೆಯುತ್ತದೆ,23496810,30014
ಈ ಹೆಸರು ತನ್ನ ಭಕ್ತರು ದೇವರೆಡೆಗೆ ಆಕರ್ಷಿತರಾಗುವ ಪ್ರಬಲ ಸ್ವರೂಪವನ್ನು ವಿವರಿಸುತ್ತದೆ,23399300,30014
ಇದಾದ ಬಳಿಕ ಅನೇಕ ಸುಧಾರಣೆಗಳಾಗಿ ಹಲವಾರು ನಮೂನೆ ಟಾರ್ಪೀಡೊಗಳು ರಚಿಸಲ್ಪಟ್ಟವು,23547350,30014
ಡಾಂಗೋಲದ ಪೂರ್ವ ಭಾಗ ವಿನಾ ಉಳಿದೆಲ್ಲ ಭಾಗ ಮರುಭೂಮಿ,23414076,30014
ಮಾತೆ ಪದ್ಮಾವತಿ ದೇವಿಯ ಮೂರ್ತಿಯು ಈಗ ಪಶ್ಚಿಮಕ್ಕೆ ಮುಖ ಮಾಡಿಕೊಂಡಿದೆ,23432968,30014
ಪ್ರತಿದಿನ ಲಕ್ಷಾಂತರ ಭಕ್ತರು ದೇವಾಲಯಕ್ಕೆ ಭೇಟಿ ನೀಡುತ್ತಾರೆ,23382820,30014
ಉದಾಹರಣೆಗೆ ರಾಜವಂಶದವರು ಯಾವುದೇ ಚುನಾವಣೆಯಲ್ಲಿ ಅಥವಾ ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹಣೆಯಲ್ಲಿ ಮತದಾನದ ಹಕ್ಕಿದ್ದರೂ ಸಹ ಮತ ಚಲಾಯಿಸುವ ಹಾಗಿಲ್ಲ,23431046,30014
ನನಗೆ ಈಗ ವಾಷಿಂಗ್ಟನ್ ಡಿಸಿಯ ಸಮಯ ಬೇಕು.,23632730,30014
ಆದ್ದರಿಂದ ಕೃಷಿಯ ದೃಷ್ಟಿಯಿಂದ ಕೆಲವೇ ಮೀಟರುಗಳಷ್ಟು ಆಳದ ವರೆಗೆ ಮಣ್ಣನ್ನು ಪರಿಶೀಲಿಸಿದರೆ ಸಾಕು,23369220,30014
ಕಾಯದಲ್ಲಿ ಸ್ವಲ್ಪ ಪ್ರಮಾಣದಲ್ಲಿ ಹಿಂಸೆಯು ಅನಿವಾರ್ಯ ಕಾರಣದಿಂದ ಆಗುತ್ತದೆ,23409314,30014
ಪರಿಸರೀಯ ಅಳಿವು ಮತ್ತು ನವನವೀನ ಸಾಗರದಲ್ಲಿ ವಿಕಸನ,23523152,30014
ಅಕ್ಕಿ ಮತ್ತು ರಾಗಿ ಜೊತೆಗೆ ಗೋಧಿ ಉತ್ತರ ಭಾರತದ ಪ್ರಧಾನ ಆಹಾರವಾಗಿದೆ,23390762,30014
ಈ ಸ್ಥಿತಿಯಲ್ಲಿ ಅಪಧಮನಿ ಸಾಮಾನ್ಯವಾಗಿ ಸ್ಥಳೀಯವಾಗಿ ಉಬ್ಬಿಕೊಂಡಿರುತ್ತದೆ,23383896,30014
ಇದು ಟಿಪ್ಪಣಿಗಳ ಗುಂಪಿನೊಳಗೆ ಅಂತ್ಯವಿಲ್ಲದ ಬದಲಾವಣೆಯನ್ನು ಅನುಮತಿಸುತ್ತದೆ,23470646,30014
ಒಬ್ಬರು ವೀಣೆ ಮತ್ತೊಬ್ಬರು ಪಿಟೀಲು ನುಡಿಸಿ ದ್ವಂದ್ವ ಕಚೇರಿಗಳನ್ನು ನೀಡುತ್ತಿದ್ದರು,23987620,30014
ಇಂಥ ಸಂದರ್ಭದಲ್ಲೂ ಶಾರದಾ ಶಾಸ್ತ್ರಿಯವರು ನಾಟಕಗಳನ್ನು ನಿರ್ದೇಶಿಸಿ ಪಾತ್ರಗಳನ್ನು ರಂಗ ಪ್ರಯೋಗಕ್ಕೆ ತರುವುದರಲ್ಲಿ ಸಫಲರಾದರು,23472434,30014
ನೈನ್ಟಿ ಒನ್ ಪಾಯಿಂಟ್ ನೈನ್ ಎಫ್‌ಎಂ,24278494,30014
ಸಭೆ ಮುಕ್ತಾಯಗೊಂಡ ಮೇಲೆ ಮಂಡಲಿಯ ಶಾಖೆಗಳನ್ನು ಪ್ರಮುಖ ನಗರಗಳಲ್ಲಿ ಸ್ಥಾಪಿಸಲಾಯಿತು,23512862,30014
ಇವರು ಸ್ವಲ್ಪ ದೂರದಿಂದ ಓಡಿಬರುವ ಮೂಲಕ ಅಸಾಮಾನ್ಯ ವೇಗದಲ್ಲಿ ಬೌಲ್ ಮಾಡುತ್ತಿದ್ದರು,23415654,30014
ಕಡಲತೀರದ ವೈಲಕ್ಷಣ್ಯವು ಬೇಸಿಗೆ ಕಾಲದಲ್ಲಿನ ಸೌಮ್ಯ ತರಂಗ ಕ್ರಿಯೆಯ ಕಾರಣದಿಂದ ಈ ಕಾಲದಲ್ಲಿ ಹೆಚ್ಚಾಗಿರುತ್ತದೆ,23492208,30014
ಇಂಗ್ಲೆಂಡಿನ ಕಾಫಿ ಮನೆಗಳು ಜನಪ್ರಿಯ ವ್ಯಾಪಾರ ಕೇಂದ್ರಗಳೂ ಆದವು,23405074,30014
ತಲಕಾವೇರಿ ಹತ್ತಿರ ಸರ್ಕಾರಿ ಕಟ್ಟಡ ಎಲ್ಲಿದೆ?,23608792,30014
ಅಲ್ಲಿ ಅವರು ತಮ್ಮ ವೈಜ್ಞಾನಿಕ ಸಂಶೋಧನೆಗಳನ್ನು ನಡೆಸಿದರು,23517454,30014
ಈ ನೂತನ ವಿಧಾನದಿಂದ ಹಲವಾರು ಹೊಸ ಆಕರಗಳು ಪತ್ತೆಯಾಗಿವೆ,23454180,30014
ಇದರ ತೂಕ ಸುಮಾರು ಒಂದು ಲಕ್ಷ ಪೌಂಡ್ ಇದ್ದಿರಬಹುದು,23532210,30014
ಪ್ರಯಾಣಿಕರು ತಮ್ಮ ಆಸನಗಳ ಮೇಲೆ ಕೂಡಲು ಹಿಂದಿನಿಂದ ಹತ್ತುತ್ತಾರೆ ಮತ್ತು ಚಾಲಕನು ಗಾಡಿಯ ಮುಂದಿನ ಭಾಗದಲ್ಲಿ ಕೂಡುತ್ತಾನೆ,23547718,30014
ಎಷ್ಟೋ ಇಂಗ್ಲಿಷ್ ಶಬ್ದಗಳು ಪಾಲಿನೇಷಿಯನ್ ಭಾಷೆಯಲ್ಲಿ ಅಲ್ಲಲ್ಲಿನ ಉಚ್ಚಾರಣಾ ಪದ್ಧತಿಯಂತೆ ಮಾರ್ಪಟ್ಟವು,23408076,30014
ಆದ ಕಾರಣ ಈಗ ರೆಡಿಮೇಡ್ ಪೇಟವನ್ನು ಧರಿಸುವರು,23387500,30014
ಈ ಶೈಲಿಯ ಕೆಲವು ಮಾದರಿಗಳನ್ನು ಈ ಕೆಳಗೆ ತೋರಿಸಲಾಗಿದೆ,23505554,30014
ಬರ್ಕ್ ರಿಲಿಜಿಯಸ್ ಥಾಟ್ ಧರ್ಮ ನಾಗರಿಕ ಸಮಾಜದ ಅಡಿಪಾಯ ಎಂದು ನಂಬಿಕೆ ನೆಲೆಗೊಳಿಸಲು ಮಾಡಲಾಯಿತು,23483390,30014
ಅಖಿಲ ಭಾರತೀಯ ವೈದ್ಯಕೀಯ ವಿಜ್ಞಾನ ಶಿಕ್ಷಣ ಸಂಸ್ಥೆಗೆ ಅವರನ್ನು ಕೊಂಡೊಯ್ಯಲಾಯಿತು,23580474,30014
ಅವರು ಸ್ವತಃ ಚದುರಂಗ ಆಟಗಾರರಾದ ದ್ರೋಣಾಚಾರ್ಯ ಪ್ರಶಸ್ತಿ ವಿಜೇತ ರಘುನಂದನ್ ಗೋಖಲೆ ಅವರನ್ನು ವಿವಾಹವಾಗಿದ್ದಾರೆ,24166998,30014
ಡ್ರೈವರ್ ಬಾಗಿಲು ಮುಚ್ಚಿರಿ,23607604,30014
ಆದರೆ ಈ ಕಡ್ಲೆ ಮನೋಲಿ ಒಂದು ಸಸ್ಯಾಹಾರಿ ಆವೃತ್ತಿಯಾಗಿದೆ,23483594,30014
ಉತ್ತರ ಪಶ್ಚಿಮಗಳಲ್ಲಿ ಲಿಂಪೋಪೋ ನದಿಯೇ ಇದರ ಮೇರೆ,23503792,30015
ಪಂಚ ಮಂದಿರ ಎನ್ನುವುದು ಹಲವು ಹಿಂದೂ ದೇವ ದೇವತೆಗಳಿಗೆ ಅರ್ಪಿತವಾದ ಸಣ್ಣ ಸಣ್ಣ ಮಂದಿರಗಳು ಸಂಕೀರ್ಣ,23554098,30015
ಜನನದ ನಂತರ ಜೇಡರ ಮರಿಗಳು ಗಾಳಿಯ ಮೂಲಕ ದೊಡ್ಡ ಪ್ರದೇಶಗಳಿಗೆ ಹರಡಿಕೊಳ್ಳುತ್ತವೆ,23381788,30015
ಮೊದಲಿಗೆ ನಿರ್ಮಾಣ ಲಿಖನ್ ಹೈಪೆರ್ಸ್ಪೋರ್ಟ್ ಫೆಬ್ರವರಿ ೨೦೧೩ ರಲ್ಲಿ ಕತಾರ್ ಮೋಟಾರು ಪ್ರದರ್ಶನದಲ್ಲಿ ಆರಂಭಿಸಲಾಯಿತು,24167316,30015
ನಡುಗನ್ನಡ ಶಬ್ದಗಳು ಮಾಯವಾಗಿ ಹೊಸ ಹೊಸ ಶಬ್ದಗಳು ತಲೆದೋರಿದುವು,23531170,30015
ಈ ಪಟ್ಟಣದಲ್ಲಿ ಒಂದು ಅಡಕೆ ಸಂಶೋಧನ ಸಂಸ್ಥೆ ಇದೆ,23415488,30015
ಕಪೂರ್ ಸಂಪ್ರದಾಯದಂತೆ ಕರಿಶ್ಮಾ ತಮ್ಮ ಅಜ್ಜನ ಮನೆಯಲ್ಲಿ ಮದುವೆಯಾದರು,23402796,30015
ಕಾಡು ಕರಿಬೇವು ನಿತ್ಯ ಹರಿದ್ವರ್ಣದ ಹಸಿರು ಪೊದೆಸಸ್ಯ,23379146,30015
ಕಡಿಮೆಯಾದರೆ ಗಿಡದ ಧಾನ್ಯ ಉತ್ಪಾದನೆಯ ಸಾಮರ್ಥ್ಯ ಕಡಿಮೆಯಾಗುತ್ತದೆ,23335622,30015
ಸಿಂಗ್ ಅವರು ಕರ್ನಾಟಕ ಮತ್ತು ಸುತ್ತಮುತ್ತಲಿನ ಶೂಟಿಂಗ್ ಸ್ಥಳಗಳನ್ನು ಅನ್ವೇಷಿಸಲು ಮೊದಲಿಗರು ಎಂಬ ಹೆಗ್ಗಳಿಕೆಗೆ ಪಾತ್ರರಾಗಿದ್ದಾರೆ,23520300,30015
ಈ ಚಾವು ಮುಖವಾಡಗಳನ್ನು ಸೂತ್ರಧಾರ ಸಮುದಾಯದ ಕಲಾವಿದರು ತಯಾರಿಸುತ್ತಾರೆ,23516250,30015
ದಯವಿಟ್ಟು ಮಧ್ಯದ ಸಾಲಿನ ಎಡಗಡೆಯ ಸೀಟಿನ ಸೀಟಿನ ಹೀಟರ್ ಅನ್ನು ಸ್ಥಗಿತಗೊಳಿಸು,23624370,30015
ಗಣೇಶ ತನ್ನ ಸಾಂಪ್ರದಾಯಿಕ ರೂಪದಲ್ಲಿ ಸ್ಪಷ್ಟವಾಗಿ ಗುರುತಿಸಬಹುದಾದ ದೇವತೆಯಾಗಿ ಕ್ರಿ,24236144,30015
ಕಚೇರಿಯಲ್ಲಿರುವ ರಜತ್‌ಗೆ ಡಯಲ್ ಮಾಡಿ.,24275694,30015
ನೋಡಿ ಕಛೇರಿಯಲ್ಲಿ ಹಾಡಲಾಗುವ ಶುಭಪಂತುರಾವಳಿ ರಾಗದ ಕೆಲವು ಸಾಮಾನ್ಯ ಸಂಯೋಜನೆಗಳು ಇಲ್ಲಿವೆ,23473226,30015
ದಯವಿಟ್ಟು ಹಿಂದಿನ ಸಾಲಿನ ಬಾಗಿಲುಗಳನ್ನು ಅನ್ಲಾಕ್ ಮಾಡಿಅವುಗಳನ್ನು ಓಪನ್ ಮಾಡು,23629348,30015
ಇವರಿಗೆ ಮಾಲ ಹೆನ್ರಿಕ್ ಹಾಗೂ ಅನುರಾಧಾ ಹೆನ್ರಿಕ್ ಎಂಬ ಇಬ್ಬರು ಪುತ್ರಿಯರಿದ್ದಾರೆ,23584006,30015
೧೯೮೦ರ ಏಪ್ರಿಲ್ ೧೫ ರಂದು ಬ್ಯಾಂಕ್ ರಾಷ್ಟ್ರೀಕರಣಗೊಂಡಿತು,24098928,30015
೧೮೨೮ ರಿಂದ ೧೮೪೨ ರವರೆಗೆ ರಗ್ಬಿ ಶಾಲೆಯ ಮುಖ್ಯೋಪಾಧ್ಯಾಯನಾಗಿದ್ದ,24229100,30015
ಒಂದು ಬಾರಿ ಎಪ್ಪತ್ತೈದು ಪ್ರತಿಶತದಷ್ಟು ಪ್ರಪಂಚದ ಪ್ರಮುಖ ಮೀನುಗಾರಿಕೆಗಳು ಗರಿಷ್ಠ ಸಮರ್ಥನೀಯ ಉತ್ಪನ್ನವನ್ನು ತಲುಪಿವೆ ಅಥವಾ ಮೀರಿವೆ,23333274,30015
ವೆಂಕಮಾಂಬ ಅವರ ಪಾತ್ರವನ್ನು ಮೀನಾ ದುರೈರಜ್ ಅವರು ಮಾಡಿದ್ದಾರೆ,23509380,30015
ದಯವಿಟ್ಟು ಎಡ ಎಲ್ಲಾ ಆಸನದ ಹೀಟರ್‌ಗಳನ್ನು ಕಡಿಮೆ ಮಾಡಿ,23609390,30015
ಎಲ್ಲಾ ಬೆಳೆಯನ್ನು ಸುಟ್ಟು ಹಾಕಲು ಸುಗ್ರೀವಾಜ್ಞೆ ನೀಡಿತು,23578800,30015
ಜೊತೆಗೆ ಇಂಗ್ಲೀಷ್ ಪ್ರಮುಖ ವ್ಯಾವಹಾರಿಕ ಭಾಷೆಯಾಗಿ ಬಳಕೆಯಾಗುತ್ತದೆ,23454076,30015
ಅಲ್ಲದೇ ಇದರಲ್ಲಿ ಭಾರತ ಕಂಚಿನ ಪದಕ ಗೆದ್ದುಕೊಂಡಿತ್ತು,23553136,30015
೭ ವೇಗಗಳಲ್ಲಿ ಹೋಗುವಾಗ ಬಳಸಲಾಗುತ್ತದೆ ಮತ್ತು ಇತರ ವೇಳೆಗಳಲ್ಲಿ ನಿಷ್ಕ್ರಿಯಗೊಳಿಸಲಾಗಿರುತ್ತದೆ,24010908,30015
ಅವನ್ನು ಇಟ್ಟಿಗೆ ಅಥವಾ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟಿನಿಂದ ಕಟ್ಟುವುದು ರೂಢಿ,23435612,30015
೫೫೦ ಕ್ಕಿಂತ ಕಡಿಮೆ ಮೌಲ್ಯವನ್ನು ಕಡಿಮೆ ಎಂದು ವರ್ಗೀಕರಿಸಲಾಗಿದೆ,24126424,30015
ಈ ರೋಬೋಟ್ ಪ್ರಯಾಣಿಕರು ಮತ್ತು ರೈಲು ಸಿಬ್ಬಂದಿಯನ್ನು ಸೋಂಕಿನಿಂದ ರಕ್ಷಿಸಲು ಸಹಾಯ ಮಾಡುತ್ತದೆ ಮತ್ತು ಭದ್ರತಾ ನಿರ್ವಹಣೆಯನ್ನು ನಿರ್ವಹಿಸುತ್ತದೆ,23464666,30015
